REF_DATE,GEO,DGUID,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Jan-05,Canada,2016A000011124,Persons,249,units,0,v1,1,32075011,,,,0
Apr-05,Canada,2016A000011124,Persons,249,units,0,v1,1,32140569,,,,0
Jul-05,Canada,2016A000011124,Persons,249,units,0,v1,1,32242732,,,,0
Oct-05,Canada,2016A000011124,Persons,249,units,0,v1,1,32353311,,,,0
Jan-06,Canada,2016A000011124,Persons,249,units,0,v1,1,32394909,,,,0
Apr-06,Canada,2016A000011124,Persons,249,units,0,v1,1,32470171,,,,0
Jul-06,Canada,2016A000011124,Persons,249,units,0,v1,1,32571193,,,,0
Oct-06,Canada,2016A000011124,Persons,249,units,0,v1,1,32680839,,,,0
Jan-07,Canada,2016A000011124,Persons,249,units,0,v1,1,32717848,,,,0
Apr-07,Canada,2016A000011124,Persons,249,units,0,v1,1,32785964,,,,0
Jul-07,Canada,2016A000011124,Persons,249,units,0,v1,1,32888886,,,,0
Oct-07,Canada,2016A000011124,Persons,249,units,0,v1,1,33001918,,,,0
Jan-08,Canada,2016A000011124,Persons,249,units,0,v1,1,33050262,,,,0
Apr-08,Canada,2016A000011124,Persons,249,units,0,v1,1,33127394,,,,0
Jul-08,Canada,2016A000011124,Persons,249,units,0,v1,1,33247298,,,,0
Oct-08,Canada,2016A000011124,Persons,249,units,0,v1,1,33372978,,,,0
Jan-09,Canada,2016A000011124,Persons,249,units,0,v1,1,33427754,,,,0
Apr-09,Canada,2016A000011124,Persons,249,units,0,v1,1,33512305,,,,0
Jul-09,Canada,2016A000011124,Persons,249,units,0,v1,1,33630069,,,,0
Oct-09,Canada,2016A000011124,Persons,249,units,0,v1,1,33758581,,,,0
Jan-10,Canada,2016A000011124,Persons,249,units,0,v1,1,33809016,,,,0
Apr-10,Canada,2016A000011124,Persons,249,units,0,v1,1,33890461,,,,0
Jul-10,Canada,2016A000011124,Persons,249,units,0,v1,1,34005902,,,,0
Oct-10,Canada,2016A000011124,Persons,249,units,0,v1,1,34132531,,,,0
Jan-11,Canada,2016A000011124,Persons,249,units,0,v1,1,34166633,,,,0
Apr-11,Canada,2016A000011124,Persons,249,units,0,v1,1,34230555,,,,0
Jul-11,Canada,2016A000011124,Persons,249,units,0,v1,1,34339221,,,,0
Oct-11,Canada,2016A000011124,Persons,249,units,0,v1,1,34457713,,,,0
Jan-12,Canada,2016A000011124,Persons,249,units,0,v1,1,34516032,,,,0
Apr-12,Canada,2016A000011124,Persons,249,units,0,v1,1,34592192,,,,0
Jul-12,Canada,2016A000011124,Persons,249,units,0,v1,1,34713395,,,,0
Oct-12,Canada,2016A000011124,Persons,249,units,0,v1,1,34834973,,,,0
Jan-13,Canada,2016A000011124,Persons,249,units,0,v1,1,34881794,,,,0
Apr-13,Canada,2016A000011124,Persons,249,units,0,v1,1,34956567,,,,0
Jul-13,Canada,2016A000011124,Persons,249,units,0,v1,1,35080992,,,,0
Oct-13,Canada,2016A000011124,Persons,249,units,0,v1,1,35209597,,,,0
Jan-14,Canada,2016A000011124,Persons,249,units,0,v1,1,35247023,,,,0
Apr-14,Canada,2016A000011124,Persons,249,units,0,v1,1,35320540,,,,0
Jul-14,Canada,2016A000011124,Persons,249,units,0,v1,1,35434066,,,,0
Oct-14,Canada,2016A000011124,Persons,249,units,0,v1,1,35555305,,,,0
Jan-15,Canada,2016A000011124,Persons,249,units,0,v1,1,35571043,,,,0
Apr-15,Canada,2016A000011124,Persons,249,units,0,v1,1,35606734,,,,0
Jul-15,Canada,2016A000011124,Persons,249,units,0,v1,1,35704498,,,,0
Oct-15,Canada,2016A000011124,Persons,249,units,0,v1,1,35823591,,,,0
Jan-16,Canada,2016A000011124,Persons,249,units,0,v1,1,35871484,,,,0
Apr-16,Canada,2016A000011124,Persons,249,units,0,v1,1,35970407,,,,0
Jul-16,Canada,2016A000011124,Persons,249,units,0,v1,1,36110803,,,,0
Oct-16,Canada,2016A000011124,Persons,249,units,0,v1,1,36257421,,,,0
Jan-17,Canada,2016A000011124,Persons,249,units,0,v1,1,36313068,,,,0
Apr-17,Canada,2016A000011124,Persons,249,units,0,v1,1,36397141,,,,0
Jul-17,Canada,2016A000011124,Persons,249,units,0,v1,1,36545075,,,,0
Oct-17,Canada,2016A000011124,Persons,249,units,0,v1,1,36722075,,,,0
Jan-18,Canada,2016A000011124,Persons,249,units,0,v1,1,36801579,,,,0
Apr-18,Canada,2016A000011124,Persons,249,units,0,v1,1,36903671,,,,0
Jul-18,Canada,2016A000011124,Persons,249,units,0,v1,1,37072620,,,,0
Oct-18,Canada,2016A000011124,Persons,249,units,0,v1,1,37259485,,,,0
Jan-19,Canada,2016A000011124,Persons,249,units,0,v1,1,37336956,,,,0
Apr-19,Canada,2016A000011124,Persons,249,units,0,v1,1,37437243,,,,0
Jul-19,Canada,2016A000011124,Persons,249,units,0,v1,1,37618495,,,,0
Oct-19,Canada,2016A000011124,Persons,249,units,0,v1,1,37828162,,,,0
Jan-20,Canada,2016A000011124,Persons,249,units,0,v1,1,37928208,,,,0
Apr-20,Canada,2016A000011124,Persons,249,units,0,v1,1,38006941,,,,0
Jul-20,Canada,2016A000011124,Persons,249,units,0,v1,1,38028638,,,,0
Oct-20,Canada,2016A000011124,Persons,249,units,0,v1,1,38027406,,,,0
Jan-21,Canada,2016A000011124,Persons,249,units,0,v1,1,38058291,,,,0
Apr-21,Canada,2016A000011124,Persons,249,units,0,v1,1,38140918,,,,0
Jul-21,Canada,2016A000011124,Persons,249,units,0,v1,1,38239864,,,,0
Oct-21,Canada,2016A000011124,Persons,249,units,0,v1,1,38446871,,,,0
Jan-22,Canada,2016A000011124,Persons,249,units,0,v1,1,38566032,,,,0
Apr-22,Canada,2016A000011124,Persons,249,units,0,v1,1,38682424,,,,0
Jul-22,Canada,2016A000011124,Persons,249,units,0,v1,1,38935934,,,,0
Oct-22,Canada,2016A000011124,Persons,249,units,0,v1,1,39279501,,,,0
Jan-23,Canada,2016A000011124,Persons,249,units,0,v1,1,39527986,,,,0
Apr-23,Canada,2016A000011124,Persons,249,units,0,v1,1,39748878,,,,0
Jul-23,Canada,2016A000011124,Persons,249,units,0,v1,1,40083484,,,,0
Oct-23,Canada,2016A000011124,Persons,249,units,0,v1,1,40513781,,,,0
Jan-24,Canada,2016A000011124,Persons,249,units,0,v1,1,40784356,,,,0
Apr-24,Canada,2016A000011124,Persons,249,units,0,v1,1,41038370,,,,0
Jul-24,Canada,2016A000011124,Persons,249,units,0,v1,1,41288599,,,,0
Oct-24,Canada,2016A000011124,Persons,249,units,0,v1,1,41465298,,,,0
Jan-05,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,516750,,,,0
Apr-05,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,515324,,,,0
Jul-05,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,514310,,,,0
Oct-05,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,513725,,,,0
Jan-06,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,512554,,,,0
Apr-06,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,510959,,,,0
Jul-06,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,510593,,,,0
Oct-06,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,510325,,,,0
Jan-07,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,510329,,,,0
Apr-07,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,509126,,,,0
Jul-07,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,509047,,,,0
Oct-07,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,510256,,,,0
Jan-08,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,510989,,,,0
Apr-08,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,511239,,,,0
Jul-08,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,511569,,,,0
Oct-08,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,513425,,,,0
Jan-09,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,514210,,,,0
Apr-09,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,514707,,,,0
Jul-09,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,516741,,,,0
Oct-09,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,518975,,,,0
Jan-10,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,520276,,,,0
Apr-10,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,521197,,,,0
Jul-10,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,522002,,,,0
Oct-10,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,522861,,,,0
Jan-11,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,523723,,,,0
Apr-11,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,524238,,,,0
Jul-11,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,524955,,,,0
Oct-11,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,525845,,,,0
Jan-12,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,526115,,,,0
Apr-12,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,525550,,,,0
Jul-12,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,526235,,,,0
Oct-12,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,527065,,,,0
Jan-13,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,527129,,,,0
Apr-13,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,527177,,,,0
Jul-13,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,526960,,,,0
Oct-13,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,527948,,,,0
Jan-14,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,528065,,,,0
Apr-14,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,527314,,,,0
Jul-14,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,527970,,,,0
Oct-14,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,528266,,,,0
Jan-15,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,528161,,,,0
Apr-15,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,527859,,,,0
Jul-15,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,528348,,,,0
Oct-15,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,528843,,,,0
Jan-16,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,528903,,,,0
Apr-16,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,529083,,,,0
Jul-16,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,529586,,,,0
Oct-16,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,530368,,,,0
Jan-17,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,530175,,,,0
Apr-17,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,529700,,,,0
Jul-17,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,529742,,,,0
Oct-17,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,530153,,,,0
Jan-18,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,529743,,,,0
Apr-18,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,528924,,,,0
Jul-18,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,528402,,,,0
Oct-18,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,528926,,,,0
Jan-19,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,528326,,,,0
Apr-19,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,527993,,,,0
Jul-19,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,527643,,,,0
Oct-19,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,528442,,,,0
Jan-20,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,528231,,,,0
Apr-20,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,527733,,,,0
Jul-20,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,526884,,,,0
Oct-20,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,526046,,,,0
Jan-21,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,525895,,,,0
Apr-21,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,526195,,,,0
Jul-21,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,527056,,,,0
Oct-21,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,528302,,,,0
Jan-22,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,528957,,,,0
Apr-22,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,529042,,,,0
Jul-22,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,531308,,,,0
Oct-22,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,533409,,,,0
Jan-23,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,535298,,,,0
Apr-23,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,536686,,,,0
Jul-23,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,538907,,,,0
Oct-23,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,541000,,,,0
Jan-24,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,541820,,,,0
Apr-24,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,543141,,,,0
Jul-24,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,545247,,,,0
Oct-24,Newfoundland and Labrador,2016A000210,Persons,249,units,0,v2,2,545880,,,,0
Jan-05,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,137691,,,,0
Apr-05,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,137790,,,,0
Jul-05,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,138067,,,,0
Oct-05,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,138133,,,,0
Jan-06,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,137908,,,,0
Apr-06,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,137847,,,,0
Jul-06,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,137869,,,,0
Oct-06,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,137898,,,,0
Jan-07,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,137777,,,,0
Apr-07,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,137707,,,,0
Jul-07,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,137709,,,,0
Oct-07,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,138020,,,,0
Jan-08,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,137990,,,,0
Apr-08,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,138175,,,,0
Jul-08,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,138736,,,,0
Oct-08,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,139448,,,,0
Jan-09,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,139114,,,,0
Apr-09,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,139190,,,,0
Jul-09,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,139873,,,,0
Oct-09,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,140596,,,,0
Jan-10,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,140598,,,,0
Apr-10,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,140978,,,,0
Jul-10,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,141644,,,,0
Oct-10,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,142725,,,,0
Jan-11,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,143016,,,,0
Apr-11,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,143265,,,,0
Jul-11,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,143918,,,,0
Oct-11,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,144283,,,,0
Jan-12,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,144208,,,,0
Apr-12,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,144365,,,,0
Jul-12,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,144415,,,,0
Oct-12,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,144396,,,,0
Jan-13,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,144041,,,,0
Apr-13,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,143807,,,,0
Jul-13,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,143942,,,,0
Oct-13,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,143943,,,,0
Jan-14,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,143828,,,,0
Apr-14,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,143810,,,,0
Jul-14,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,144095,,,,0
Oct-14,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,144342,,,,0
Jan-15,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,144162,,,,0
Apr-15,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,144046,,,,0
Jul-15,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,144636,,,,0
Oct-15,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,144949,,,,0
Jan-16,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,145238,,,,0
Apr-16,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,145792,,,,0
Jul-16,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,146891,,,,0
Oct-16,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,147699,,,,0
Jan-17,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,147811,,,,0
Apr-17,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,148354,,,,0
Jul-17,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,149740,,,,0
Oct-17,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,150595,,,,0
Jan-18,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,150619,,,,0
Apr-18,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,151008,,,,0
Jul-18,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,152259,,,,0
Oct-18,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,153906,,,,0
Jan-19,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,153881,,,,0
Apr-19,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,154409,,,,0
Jul-19,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,155792,,,,0
Oct-19,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,157025,,,,0
Jan-20,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,157494,,,,0
Apr-20,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,158401,,,,0
Jul-20,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,159193,,,,0
Oct-20,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,159179,,,,0
Jan-21,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,159240,,,,0
Apr-21,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,160334,,,,0
Jul-21,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,162133,,,,0
Oct-21,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,163728,,,,0
Jan-22,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,164164,,,,0
Apr-22,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,165574,,,,0
Jul-22,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,167213,,,,0
Oct-22,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,169032,,,,0
Jan-23,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,170077,,,,0
Apr-23,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,171856,,,,0
Jul-23,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,173713,,,,0
Oct-23,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,175871,,,,0
Jan-24,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,176318,,,,0
Apr-24,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,177318,,,,0
Jul-24,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,178550,,,,0
Oct-24,Prince Edward Island,2016A000211,Persons,249,units,0,v8,3,179301,,,,0
Jan-05,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,939202,,,,0
Apr-05,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,937989,,,,0
Jul-05,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,937931,,,,0
Oct-05,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,938755,,,,0
Jan-06,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,938120,,,,0
Apr-06,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,937665,,,,0
Jul-06,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,937880,,,,0
Oct-06,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,937060,,,,0
Jan-07,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,936232,,,,0
Apr-07,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,935028,,,,0
Jul-07,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,935164,,,,0
Oct-07,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,935433,,,,0
Jan-08,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,935540,,,,0
Apr-08,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,935704,,,,0
Jul-08,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,935965,,,,0
Oct-08,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,937108,,,,0
Jan-09,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,937445,,,,0
Apr-09,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,937489,,,,0
Jul-09,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,938266,,,,0
Oct-09,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,940558,,,,0
Jan-10,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,940879,,,,0
Apr-10,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,940967,,,,0
Jul-10,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,942144,,,,0
Oct-10,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,944201,,,,0
Jan-11,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,944082,,,,0
Apr-11,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,943921,,,,0
Jul-11,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,944095,,,,0
Oct-11,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,944645,,,,0
Jan-12,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,943907,,,,0
Apr-12,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,943317,,,,0
Jul-12,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,943163,,,,0
Oct-12,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,942829,,,,0
Jan-13,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,942045,,,,0
Apr-13,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,940647,,,,0
Jul-13,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,939808,,,,0
Oct-13,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,939442,,,,0
Jan-14,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,939166,,,,0
Apr-14,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,938175,,,,0
Jul-14,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,937768,,,,0
Oct-14,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,938157,,,,0
Jan-15,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,937442,,,,0
Apr-15,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,935380,,,,0
Jul-15,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,937419,,,,0
Oct-15,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,938914,,,,0
Jan-16,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,938973,,,,0
Apr-16,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,940471,,,,0
Jul-16,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,942984,,,,0
Oct-16,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,946623,,,,0
Jan-17,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,947023,,,,0
Apr-17,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,948945,,,,0
Jul-17,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,952159,,,,0
Oct-17,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,956074,,,,0
Jan-18,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,956711,,,,0
Apr-18,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,957883,,,,0
Jul-18,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,962072,,,,0
Oct-18,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,967578,,,,0
Jan-19,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,968724,,,,0
Apr-19,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,970680,,,,0
Jul-19,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,975799,,,,0
Oct-19,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,982592,,,,0
Jan-20,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,984130,,,,0
Apr-20,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,986204,,,,0
Jul-20,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,989168,,,,0
Oct-20,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,989154,,,,0
Jan-21,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,990025,,,,0
Apr-21,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,993946,,,,0
Jul-21,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,999908,,,,0
Oct-21,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,1006758,,,,0
Jan-22,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,1010529,,,,0
Apr-22,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,1014733,,,,0
Jul-22,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,1025263,,,,0
Oct-22,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,1035163,,,,0
Jan-23,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,1040187,,,,0
Apr-23,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,1047129,,,,0
Jul-23,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,1056486,,,,0
Oct-23,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,1064297,,,,0
Jan-24,Nova Scotia,2016A000212,Persons,249,units,0,v9,4,1068120,,,,0
